temp,date,year,temp_agg
7.4528493471819175,1972-10-01,1972,4.493079226741094
5.8225020491139,1972-11-01,1972,4.493079226741094
4.268270700338777,1972-12-01,1972,4.493079226741094
2.573292842181583,1973-01-01,1973,5.04603052656691
1.6513784758904966,1973-02-01,1973,5.04603052656691
1.4557961482394615,1973-03-01,1973,5.04603052656691
2.329031931777332,1973-04-01,1973,5.04603052656691
4.013058034085449,1973-05-01,1973,5.04603052656691
6.149310079068973,1973-06-01,1973,5.04603052656691
8.148310189714039,1973-07-01,1973,5.04603052656691
9.309033547988964,1973-08-01,1973,5.04603052656691
9.022144199412299,1973-09-01,1973,5.04603052656691
7.733403366126067,1973-10-01,1973,5.04603052656691
5.464834754227157,1973-11-01,1973,5.04603052656691
2.7027727500911025,1973-12-01,1973,5.04603052656691
1.5539487603223576,1974-01-01,1974,4.979809148045051
1.1523642271300778,1974-02-01,1974,4.979809148045051
1.064382111658111,1974-03-01,1974,4.979809148045051
1.9003102780242505,1974-04-01,1974,4.979809148045051
3.36530191747347,1974-05-01,1974,4.979809148045051
5.601524380643824,1974-06-01,1974,4.979809148045051
7.647063767302617,1974-07-01,1974,4.979809148045051
8.927144153368298,1974-08-01,1974,4.979809148045051
9.46282842324702,1974-09-01,1974,4.979809148045051
8.343184668137125,1974-10-01,1974,4.979809148045051
6.373578221482698,1974-11-01,1974,4.979809148045051
4.366078867750769,1974-12-01,1974,4.979809148045051
2.791980280195134,1975-01-01,1975,5.412928194891816
1.7749480542853004,1975-02-01,1975,5.412928194891816
1.5855396843519092,1975-03-01,1975,5.412928194891816
2.2484120905007328,1975-04-01,1975,5.412928194891816
4.19745858955334,1975-05-01,1975,5.412928194891816
6.167773164360386,1975-06-01,1975,5.412928194891816
7.939306401033612,1975-07-01,1975,5.412928194891816
9.403145574350564,1975-08-01,1975,5.412928194891816
9.672968377290006,1975-09-01,1975,5.412928194891816
8.606930384103935,1975-10-01,1975,5.412928194891816
6.592420263304988,1975-11-01,1975,5.412928194891816
3.974255475371889,1975-12-01,1975,5.412928194891816
1.9086854397317516,1976-01-01,1976,4.167449546086335
0.7411832747493206,1976-02-01,1976,4.167449546086335
0.34415447339674277,1976-03-01,1976,4.167449546086335
1.022372545078845,1976-04-01,1976,4.167449546086335
2.7309597296631143,1976-05-01,1976,4.167449546086335
4.8484589473348105,1976-06-01,1976,4.167449546086335
6.666590061400235,1976-07-01,1976,4.167449546086335
8.104473838274167,1976-08-01,1976,4.167449546086335
8.34046856646056,1976-09-01,1976,4.167449546086335
6.900642341356955,1976-10-01,1976,4.167449546086335
5.134629746723054,1976-11-01,1976,4.167449546086335
3.266775588866458,1976-12-01,1976,4.167449546086335
1.3492144774781796,1977-01-01,1977,4.438347256284477
0.6214371468868265,1977-02-01,1977,4.438347256284477
0.5400382657128704,1977-03-01,1977,4.438347256284477
1.100749895398847,1977-04-01,1977,4.438347256284477
3.0203457890166874,1977-05-01,1977,4.438347256284477
4.963692074760126,1977-06-01,1977,4.438347256284477
7.161091753433308,1977-07-01,1977,4.438347256284477
8.36757560921796,1977-08-01,1977,4.438347256284477
8.412462896561417,1977-09-01,1977,4.438347256284477
7.5500003882127995,1977-10-01,1977,4.438347256284477
6.345851133044506,1977-11-01,1977,4.438347256284477
3.827707645690193,1977-12-01,1977,4.438347256284477
2.132069477580293,1978-01-01,1978,4.41130588961168
0.7955254752071239,1978-02-01,1978,4.41130588961168
0.5111783233482301,1978-03-01,1978,4.41130588961168
1.2100012321664102,1978-04-01,1978,4.41130588961168
2.851754203078751,1978-05-01,1978,4.41130588961168
5.155496573783168,1978-06-01,1978,4.41130588961168
6.93256111536617,1978-07-01,1978,4.41130588961168
8.129899155062136,1978-08-01,1978,4.41130588961168
8.412286906426585,1978-09-01,1978,4.41130588961168
7.323126806153111,1978-10-01,1978,4.41130588961168
5.991177762502245,1978-11-01,1978,4.41130588961168
3.4905936446659416,1978-12-01,1978,4.41130588961168
0.9100192252769381,1979-01-01,1979,4.095030310002773
-0.022804697025970988,1979-02-01,1979,4.095030310002773
-0.23235198116571976,1979-03-01,1979,4.095030310002773
0.4364417503216167,1979-04-01,1979,4.095030310002773
2.4622604661801604,1979-05-01,1979,4.095030310002773
4.879706940684384,1979-06-01,1979,4.095030310002773
6.977193874620632,1979-07-01,1979,4.095030310002773
8.42138409478436,1979-08-01,1979,4.095030310002773
8.665426434787825,1979-09-01,1979,4.095030310002773
7.452283440894735,1979-10-01,1979,4.095030310002773
5.538623350934526,1979-11-01,1979,4.095030310002773
3.6521808197397965,1979-12-01,1979,4.095030310002773
1.7372596746063946,1980-01-01,1980,4.227795412277329
0.5015240061102473,1980-02-01,1980,4.227795412277329
0.13911722574121743,1980-03-01,1980,4.227795412277329
0.7071439767532528,1980-04-01,1980,4.227795412277329
2.5357698800469306,1980-05-01,1980,4.227795412277329
4.770307870067133,1980-06-01,1980,4.227795412277329
6.770810049094204,1980-07-01,1980,4.227795412277329
8.295757704625,1980-08-01,1980,4.227795412277329
8.639751947025502,1980-09-01,1980,4.227795412277329
7.8570666638810405,1980-10-01,1980,4.227795412277329
5.541925202297573,1980-11-01,1980,4.227795412277329
3.2371107470794582,1980-12-01,1980,4.227795412277329
1.6716753786074663,1981-01-01,1981,4.467315819083745
0.7937776162351753,1981-02-01,1981,4.467315819083745
0.3816556884038471,1981-03-01,1981,4.467315819083745
1.1008431197238018,1981-04-01,1981,4.467315819083745
2.7249389134075077,1981-05-01,1981,4.467315819083745
5.201225515934304,1981-06-01,1981,4.467315819083745
7.281237129689636,1981-07-01,1981,4.467315819083745
8.584143114236483,1981-08-01,1981,4.467315819083745
8.583469849853618,1981-09-01,1981,4.467315819083745
8.008171737953115,1981-10-01,1981,4.467315819083745
5.996286648116541,1981-11-01,1981,4.467315819083745
3.280365116843445,1981-12-01,1981,4.467315819083745
1.15093836115091,1982-01-01,1982,4.542844905488828
0.3953160664898627,1982-02-01,1982,4.542844905488828
0.4473329427859225,1982-03-01,1982,4.542844905488828
1.2821771367350028,1982-04-01,1982,4.542844905488828
2.9936042942717886,1982-05-01,1982,4.542844905488828
5.013362518935773,1982-06-01,1982,4.542844905488828
6.916300547033867,1982-07-01,1982,4.542844905488828
8.326440818748413,1982-08-01,1982,4.542844905488828
8.848126431279958,1982-09-01,1982,4.542844905488828
8.069904224726976,1982-10-01,1982,4.542844905488828
6.466075421374284,1982-11-01,1982,4.542844905488828
4.6045601023331715,1982-12-01,1982,4.542844905488828
2.9762539945443445,1983-01-01,1983,4.992083102432362
1.4807836712104319,1983-02-01,1983,4.992083102432362
1.016645300025199,1983-03-01,1983,4.992083102432362
1.8150570341641785,1983-04-01,1983,4.992083102432362
3.7111197982962674,1983-05-01,1983,4.992083102432362
5.775994975864146,1983-06-01,1983,4.992083102432362
7.549108536870543,1983-07-01,1983,4.992083102432362
8.880373137322788,1983-08-01,1983,4.992083102432362
9.345638736015704,1983-09-01,1983,4.992083102432362
8.174216134327176,1983-10-01,1983,4.992083102432362
5.968268710686261,1983-11-01,1983,4.992083102432362
3.2115371998613114,1983-12-01,1983,4.992083102432362
1.8842357227902844,1984-01-01,1984,4.862123995720017
0.9523094424510496,1984-02-01,1984,4.862123995720017
0.5966044831393491,1984-03-01,1984,4.862123995720017
1.333161974674384,1984-04-01,1984,4.862123995720017
3.336745630133267,1984-05-01,1984,4.862123995720017
5.5725083528351504,1984-06-01,1984,4.862123995720017
7.501981133109949,1984-07-01,1984,4.862123995720017
8.670339911875026,1984-08-01,1984,4.862123995720017
8.9221112771048,1984-09-01,1984,4.862123995720017
8.281163915867369,1984-10-01,1984,4.862123995720017
6.729124768972843,1984-11-01,1984,4.862123995720017
4.565201335686737,1984-12-01,1984,4.862123995720017
1.8158616906687346,1985-01-01,1985,4.1659532774774775
0.28500295779465645,1985-02-01,1985,4.1659532774774775
-0.01757930685128528,1985-03-01,1985,4.1659532774774775
0.6634906920946113,1985-04-01,1985,4.1659532774774775
2.3601874144232546,1985-05-01,1985,4.1659532774774775
4.667110538110888,1985-06-01,1985,4.1659532774774775
6.541743413078428,1985-07-01,1985,4.1659532774774775
8.20091305377971,1985-08-01,1985,4.1659532774774775
8.61151372684836,1985-09-01,1985,4.1659532774774775
7.7397370188184205,1985-10-01,1985,4.1659532774774775
5.717181777346724,1985-11-01,1985,4.1659532774774775
3.4062763536172334,1985-12-01,1985,4.1659532774774775
1.7264209157783723,1986-01-01,1986,4.34289303504525
0.5256975012164311,1986-02-01,1986,4.34289303504525
0.12392589930618936,1986-03-01,1986,4.34289303504525
0.8781646089322876,1986-04-01,1986,4.34289303504525
2.882910952362947,1986-05-01,1986,4.34289303504525
5.051773685881705,1986-06-01,1986,4.34289303504525
6.980721414141502,1986-07-01,1986,4.34289303504525
8.395118307742676,1986-08-01,1986,4.34289303504525
8.309334950065876,1986-09-01,1986,4.34289303504525
7.203877428827056,1986-10-01,1986,4.34289303504525
5.9680176267091225,1986-11-01,1986,4.34289303504525
4.0687531295788375,1986-12-01,1986,4.34289303504525
1.106672893360026,1987-01-01,1987,3.9394041938793527
0.02880116401033206,1987-02-01,1987,3.9394041938793527
-0.32629796945928735,1987-03-01,1987,3.9394041938793527
0.2637024644802848,1987-04-01,1987,3.9394041938793527
2.1993920268027143,1987-05-01,1987,3.9394041938793527
4.416091952215995,1987-06-01,1987,3.9394041938793527
6.448472842685284,1987-07-01,1987,3.9394041938793527
7.9083854450590145,1987-08-01,1987,3.9394041938793527
8.134894888443895,1987-09-01,1987,3.9394041938793527
7.55051749172463,1987-10-01,1987,3.9394041938793527
5.834958037892328,1987-11-01,1987,3.9394041938793527
3.7072590893370183,1987-12-01,1987,3.9394041938793527
2.4878204129105415,1988-01-01,1988,4.668935418683146
1.3515815868228334,1988-02-01,1988,4.668935418683146
0.8690302915411081,1988-03-01,1988,4.668935418683146
1.5246064787822649,1988-04-01,1988,4.668935418683146
3.156486166200126,1988-05-01,1988,4.668935418683146
5.257249430522133,1988-06-01,1988,4.668935418683146
7.234346440946149,1988-07-01,1988,4.668935418683146
8.601519230378473,1988-08-01,1988,4.668935418683146
9.024018906374188,1988-09-01,1988,4.668935418683146
8.228788477682288,1988-10-01,1988,4.668935418683146
5.506037130945261,1988-11-01,1988,4.668935418683146
2.7857404710923888,1988-12-01,1988,4.668935418683146
1.9200642788992641,1989-01-01,1989,5.278817938337283
1.6231759280754203,1989-02-01,1989,5.278817938337283
1.6442484522147818,1989-03-01,1989,5.278817938337283
2.392525391491953,1989-04-01,1989,5.278817938337283
4.206722700129836,1989-05-01,1989,5.278817938337283
6.066577200414123,1989-06-01,1989,5.278817938337283
7.818966365431125,1989-07-01,1989,5.278817938337283
9.261263467629872,1989-08-01,1989,5.278817938337283
9.228615428200317,1989-09-01,1989,5.278817938337283
8.266466360841793,1989-10-01,1989,5.278817938337283
6.929180023750744,1989-11-01,1989,5.278817938337283
3.9880096629681665,1989-12-01,1989,5.278817938337283
2.673042721969822,1990-01-01,1990,5.66168252301747
2.3451143995233013,1990-02-01,1990,5.66168252301747
2.236383913264144,1990-03-01,1990,5.66168252301747
3.0298777864995685,1990-04-01,1990,5.66168252301747
4.729980426160216,1990-05-01,1990,5.66168252301747
6.455826111514072,1990-06-01,1990,5.66168252301747
8.279701453947254,1990-07-01,1990,5.66168252301747
9.533542802263598,1990-08-01,1990,5.66168252301747
9.37626596642621,1990-09-01,1990,5.66168252301747
8.302091239521605,1990-10-01,1990,5.66168252301747
6.5325575798919315,1990-11-01,1990,5.66168252301747
4.4458058752279195,1990-12-01,1990,5.66168252301747
2.9132690966732993,1991-01-01,1991,5.281891743811896
1.367471667118716,1991-02-01,1991,5.281891743811896
1.153245751230922,1991-03-01,1991,5.281891743811896
2.181394918572178,1991-04-01,1991,5.281891743811896
3.7486723833927273,1991-05-01,1991,5.281891743811896
5.747274866976256,1991-06-01,1991,5.281891743811896
7.759026060043551,1991-07-01,1991,5.281891743811896
9.254235787406255,1991-08-01,1991,5.281891743811896
9.282811317571507,1991-09-01,1991,5.281891743811896
8.602681497863609,1991-10-01,1991,5.281891743811896
6.694479709609672,1991-11-01,1991,5.281891743811896
4.678137869284065,1991-12-01,1991,5.281891743811896
2.765482866067854,1992-01-01,1992,5.31660122572832
1.692703395051947,1992-02-01,1992,5.31660122572832
1.5803007845104289,1992-03-01,1992,5.31660122572832
2.2277524664641053,1992-04-01,1992,5.31660122572832
4.027297823495523,1992-05-01,1992,5.31660122572832
6.075861837605209,1992-06-01,1992,5.31660122572832
7.925351084508883,1992-07-01,1992,5.31660122572832
9.532822926106164,1992-08-01,1992,5.31660122572832
9.743662590146975,1992-09-01,1992,5.31660122572832
8.18816243429474,1992-10-01,1992,5.31660122572832
5.859064797455591,1992-11-01,1992,5.31660122572832
4.180751703032422,1992-12-01,1992,5.31660122572832
2.4343115529354287,1993-01-01,1993,4.68435494888719
1.3455248268636013,1993-02-01,1993,4.68435494888719
0.9460480933732951,1993-03-01,1993,4.68435494888719
1.6562317815090304,1993-04-01,1993,4.68435494888719
3.5980271322166795,1993-05-01,1993,4.68435494888719
5.643513306850959,1993-06-01,1993,4.68435494888719
7.640155596276481,1993-07-01,1993,4.68435494888719
8.931122774244264,1993-08-01,1993,4.68435494888719
8.55259381457796,1993-09-01,1993,4.68435494888719
7.403595524395389,1993-10-01,1993,4.68435494888719
5.144793850447799,1993-11-01,1993,4.68435494888719
2.916341132955388,1993-12-01,1993,4.68435494888719
1.7410884722103872,1994-01-01,1994,4.569297149471318
0.6496658492822345,1994-02-01,1994,4.569297149471318
0.3487728563565353,1994-03-01,1994,4.569297149471318
1.179981434841833,1994-04-01,1994,4.569297149471318
3.0158476731103168,1994-05-01,1994,4.569297149471318
5.2669384497714855,1994-06-01,1994,4.569297149471318
7.097099414979505,1994-07-01,1994,4.569297149471318
8.637304659940947,1994-08-01,1994,4.569297149471318
9.144168112170052,1994-09-01,1994,4.569297149471318
7.691856897919047,1994-10-01,1994,4.569297149471318
5.889552498104519,1994-11-01,1994,4.569297149471318
4.169289474968949,1994-12-01,1994,4.569297149471318
2.271990021656501,1995-01-01,1995,4.9084687447023265
1.228397222086537,1995-02-01,1995,4.9084687447023265
1.2047857525498964,1995-03-01,1995,4.9084687447023265
1.7269017513657392,1995-04-01,1995,4.9084687447023265
3.49076724976464,1995-05-01,1995,4.9084687447023265
5.513477606552366,1995-06-01,1995,4.9084687447023265
7.404095185656285,1995-07-01,1995,4.9084687447023265
8.574192981998403,1995-08-01,1995,4.9084687447023265
9.1400111768137,1995-09-01,1995,4.9084687447023265
8.46552031601415,1995-10-01,1995,4.9084687447023265
6.185353341833381,1995-11-01,1995,4.9084687447023265
3.696132330136316,1995-12-01,1995,4.9084687447023265
1.6857107787512344,1996-01-01,1996,4.308800579948871
0.5196369042881477,1996-02-01,1996,4.308800579948871
0.0711196375946459,1996-03-01,1996,4.308800579948871
0.6588885482222171,1996-04-01,1996,4.308800579948871
2.693734758744104,1996-05-01,1996,4.308800579948871
4.86066913068103,1996-06-01,1996,4.308800579948871
6.953216388814999,1996-07-01,1996,4.308800579948871
8.29072129401812,1996-08-01,1996,4.308800579948871
8.195591127500688,1996-09-01,1996,4.308800579948871
7.45855015356595,1996-10-01,1996,4.308800579948871
6.29894911588461,1996-11-01,1996,4.308800579948871
4.018819121320705,1996-12-01,1996,4.308800579948871
1.6770178848064012,1997-01-01,1997,4.4891337742795985
0.8389714672677044,1997-02-01,1997,4.4891337742795985
0.8123548284017961,1997-03-01,1997,4.4891337742795985
1.290177533646736,1997-04-01,1997,4.4891337742795985
2.9752926764568057,1997-05-01,1997,4.4891337742795985
4.938643913076313,1997-06-01,1997,4.4891337742795985
6.873700009556593,1997-07-01,1997,4.4891337742795985
8.360251902172678,1997-08-01,1997,4.4891337742795985
8.811757826574675,1997-09-01,1997,4.4891337742795985
7.640404877507613,1997-10-01,1997,4.4891337742795985
5.745315284178166,1997-11-01,1997,4.4891337742795985
3.9057170877096974,1997-12-01,1997,4.4891337742795985
2.834144706146518,1998-01-01,1998,5.00119690118308
1.5753955533944715,1998-02-01,1998,5.00119690118308
1.2285376704275883,1998-03-01,1998,5.00119690118308
1.6387587477591143,1998-04-01,1998,5.00119690118308
3.628611151286198,1998-05-01,1998,5.00119690118308
5.797607024720034,1998-06-01,1998,5.00119690118308
7.720792852188275,1998-07-01,1998,5.00119690118308
9.05909830784653,1998-08-01,1998,5.00119690118308
9.307420862574318,1998-09-01,1998,5.00119690118308
7.983424244243139,1998-10-01,1998,5.00119690118308
5.821097839072262,1998-11-01,1998,5.00119690118308
3.419473854538519,1998-12-01,1998,5.00119690118308
2.1836931705289073,1999-01-01,1999,4.954442760309103
1.0933895135630722,1999-02-01,1999,4.954442760309103
0.863951350746154,1999-03-01,1999,4.954442760309103
1.9442444850915268,1999-04-01,1999,4.954442760309103
3.6311142742567606,1999-05-01,1999,4.954442760309103
5.6648616499160935,1999-06-01,1999,4.954442760309103
7.500872172438095,1999-07-01,1999,4.954442760309103
8.727347284489934,1999-08-01,1999,4.954442760309103
9.068526318945402,1999-09-01,1999,4.954442760309103
8.26894673439399,1999-10-01,1999,4.954442760309103
6.398809677579636,1999-11-01,1999,4.954442760309103
4.107556491759666,1999-12-01,1999,4.954442760309103
2.295600591183988,2000-01-01,2000,5.269531785791717
1.2925427601617496,2000-02-01,2000,5.269531785791717
1.0420675442166698,2000-03-01,2000,5.269531785791717
1.846049491548733,2000-04-01,2000,5.269531785791717
3.758580861702243,2000-05-01,2000,5.269531785791717
6.033436700812883,2000-06-01,2000,5.269531785791717
7.993908679584708,2000-07-01,2000,5.269531785791717
9.031291907064993,2000-08-01,2000,5.269531785791717
8.9930706213166,2000-09-01,2000,5.269531785791717
8.311725557138296,2000-10-01,2000,5.269531785791717
7.063990463433504,2000-11-01,2000,5.269531785791717
5.572116251336235,2000-12-01,2000,5.269531785791717
3.5656862062899144,2001-01-01,2001,5.356916802898591
2.0255242229924457,2001-02-01,2001,5.356916802898591
1.36960526617628,2001-03-01,2001,5.356916802898591
1.973565823112148,2001-04-01,2001,5.356916802898591
3.8709247526259967,2001-05-01,2001,5.356916802898591
5.825585724389114,2001-06-01,2001,5.356916802898591
7.805906695391805,2001-07-01,2001,5.356916802898591
9.189039222388855,2001-08-01,2001,5.356916802898591
9.534623755820158,2001-09-01,2001,5.356916802898591
8.63027494514928,2001-10-01,2001,5.356916802898591
6.540402216925899,2001-11-01,2001,5.356916802898591
3.951862803521199,2001-12-01,2001,5.356916802898591
1.9477189674740676,2002-01-01,2002,4.979774679245933
1.5198857153574457,2002-02-01,2002,4.979774679245933
1.189069217279667,2002-03-01,2002,4.979774679245933
1.9469868697168136,2002-04-01,2002,4.979774679245933
3.9028330464365277,2002-05-01,2002,4.979774679245933
6.012397619274271,2002-06-01,2002,4.979774679245933
8.192714027317605,2002-07-01,2002,4.979774679245933
9.486930551317343,2002-08-01,2002,4.979774679245933
9.368792325663922,2002-09-01,2002,4.979774679245933
7.564918429065102,2002-10-01,2002,4.979774679245933
5.4940378277720905,2002-11-01,2002,4.979774679245933
3.131011554276342,2002-12-01,2002,4.979774679245933
1.2765327526430483,2003-01-01,2003,4.389530075739621
0.460787697268934,2003-02-01,2003,4.389530075739621
0.358713749763762,2003-03-01,2003,4.389530075739621
0.7727840009259603,2003-04-01,2003,4.389530075739621
2.707755900706674,2003-05-01,2003,4.389530075739621
5.08041876041417,2003-06-01,2003,4.389530075739621
7.109532692267949,2003-07-01,2003,4.389530075739621
8.410376305924535,2003-08-01,2003,4.389530075739621
8.592902229289729,2003-09-01,2003,4.389530075739621
7.6020577731862655,2003-10-01,2003,4.389530075739621
5.947067681089667,2003-11-01,2003,4.389530075739621
4.35543136539476,2003-12-01,2003,4.389530075739621
2.1545836812268977,2004-01-01,2004,4.974865279959142
1.0580527029732898,2004-02-01,2004,4.974865279959142
0.7533111276900195,2004-03-01,2004,4.974865279959142
1.65532220036773,2004-04-01,2004,4.974865279959142
3.6135644714167654,2004-05-01,2004,4.974865279959142
5.6472943762597225,2004-06-01,2004,4.974865279959142
7.670757827603758,2004-07-01,2004,4.974865279959142
8.831255317257773,2004-08-01,2004,4.974865279959142
9.155506497367554,2004-09-01,2004,4.974865279959142
8.293606880677524,2004-10-01,2004,4.974865279959142
